file_name,hash_x,hash_y
168_23_jr_mmn25_slp.cnt,8d2a792d3fa01127fc1591f2334461d144379b3dbdf9beb465d1beb57384fd73,8d2a792d3fa01127fc1591f2334461d144379b3dbdf9beb465d1beb57384fd73
169_23_jr_mmn36_wk.cnt,ad6788866e29e3c07e1c9abde140ed4806588b0a71ecd728344419076363f20b,ad6788866e29e3c07e1c9abde140ed4806588b0a71ecd728344419076363f20b
178_23_jd_mmn36.cnt,b9f9ec0f0141d616e133b80a8d28a435015df5fec4588ef2b0d5ce6724efaf8a,b9f9ec0f0141d616e133b80a8d28a435015df5fec4588ef2b0d5ce6724efaf8a
166-488-23m-jr-mmn36-2.cnt,935916d23b927de4e03970d8b8207f9d1d5275bf2c8ed7c7a0bcd95e3bce6dd8,935916d23b927de4e03970d8b8207f9d1d5275bf2c8ed7c7a0bcd95e3bce6dd8
030_23_jc_mmn36_wk.cnt,e431c1b7f9cb03c40f1d7d25b2fceeeffb5de1439c9fa6ddc8282ab5f50a71ab,e431c1b7f9cb03c40f1d7d25b2fceeeffb5de1439c9fa6ddc8282ab5f50a71ab
149_23_mr_mmn36.cnt,fcf5af1c80e916f597acf55d9ad6d29b9e0656adbaa1f341aaa0ade315ce03d1,fcf5af1c80e916f597acf55d9ad6d29b9e0656adbaa1f341aaa0ade315ce03d1
150_23_jr_mmn25_wk.cnt,36488820cd87fdc324751f99ebd4487ca13f18ba8acfb13a8a13ddaba873d043,36488820cd87fdc324751f99ebd4487ca13f18ba8acfb13a8a13ddaba873d043
182_23_jd_mmn36.cnt,dcf0cfa4f4b827bca644762fb661bc806d873187fc0735e20d0d73db34e99e7a,dcf0cfa4f4b827bca644762fb661bc806d873187fc0735e20d0d73db34e99e7a
130_23_jr_mmn25_wk.cnt,b254d37cf97edd77a156429f76e813859737cedd63dab45904eae4ce085a758f,b254d37cf97edd77a156429f76e813859737cedd63dab45904eae4ce085a758f
301_23_jc_mmn36_wk.cnt,3efe8151e29e424879e7a520b1ed85deab7f4c96e2307f9ffac193616f5fd846,3efe8151e29e424879e7a520b1ed85deab7f4c96e2307f9ffac193616f5fd846
170_23_mr_mmn36_wk_2.cnt,732dc1c925cff9bf58f5987df7b22c4c0dfefc20f9c14d80e93b6a6ecd104118,732dc1c925cff9bf58f5987df7b22c4c0dfefc20f9c14d80e93b6a6ecd104118
176_23_mr_mmn36_slp.cnt,420f8f13d1aee6d427aab10b6c34ddd0587b30a970876b0b3d3deeeafa03a858,420f8f13d1aee6d427aab10b6c34ddd0587b30a970876b0b3d3deeeafa03a858
133_23_jr_mmn58_wk.cnt,e5f405381893df80a95a881daa8682929c2e0dff83b048b33457ec98a1880955,e5f405381893df80a95a881daa8682929c2e0dff83b048b33457ec98a1880955
170_23_mr_mmn36_slp.cnt,d36e61a711cb17d5b23f20fe6e702f081f1c14989c5c5c31042b233ba32bc424,d36e61a711cb17d5b23f20fe6e702f081f1c14989c5c5c31042b233ba32bc424
303_23_mc_mmn25_wk.cnt,69fc5b42d5f22209ab06eadb7889476d19119cdf3786b9622038af1c1220c3d5,69fc5b42d5f22209ab06eadb7889476d19119cdf3786b9622038af1c1220c3d5
170_23_mr_mmn36_wk.cnt,4a84460bbbc3ae651060aa6bcdc282c00cf1476552f31c2d7f167d97ddf61714,4a84460bbbc3ae651060aa6bcdc282c00cf1476552f31c2d7f167d97ddf61714
306_23_mc_mmn36_wk.cnt,075996de0c68bdcf7a23d41ed57b2692abcd24c11133cfb86fbdfe6ad49e0acb,075996de0c68bdcf7a23d41ed57b2692abcd24c11133cfb86fbdfe6ad49e0acb
176_23_mr_mmn36.cnt,e7b986166446b329834da38633e8fdb4c120b4e09a5c78d2a9e4dd3fb9dad33b,e7b986166446b329834da38633e8fdb4c120b4e09a5c78d2a9e4dd3fb9dad33b
308_23_jc_mmn36_wk.cnt,a5c857ca7781d557f530e9a3d66660e1b3f0cd0058a964ebc8364da424f01a17,a5c857ca7781d557f530e9a3d66660e1b3f0cd0058a964ebc8364da424f01a17
173_23_jr_mmn25_wk.cnt,8cddff5fb3495756efe0d5a137afe8033dd260b19ff9b66cf5d576f5e9d9e9c1,8cddff5fb3495756efe0d5a137afe8033dd260b19ff9b66cf5d576f5e9d9e9c1
302_23_mc_mmn25_wk.cnt,7cdfde1c93e62c35345c68495c88937bd25bc0896dcacfa408ceffb8f8791a55,7cdfde1c93e62c35345c68495c88937bd25bc0896dcacfa408ceffb8f8791a55
310_23_jc_mmn25_wk.cnt,86e89fb0feb80c11b355fc564424a10d853133b6bec2bf2e25b78cca89d261dc,86e89fb0feb80c11b355fc564424a10d853133b6bec2bf2e25b78cca89d261dc
307_23_jc_mmn36_slp.cnt,51320e7ae4e04167079d027b73c2c99c456ce06de8660d3ab809b0fbc81e7fc1,51320e7ae4e04167079d027b73c2c99c456ce06de8660d3ab809b0fbc81e7fc1
306_23_mc_mmn25_wk.cnt,05b3329f81d04dcbc85d80e89ff88dd1f7c5075aa985cdb938e8eccdbe84475d,05b3329f81d04dcbc85d80e89ff88dd1f7c5075aa985cdb938e8eccdbe84475d
308_23_jc_mmn25_wk.cnt,fd43c22cb5f3a33dc0cb56323ad17259f685641829b237e96f811278fc577777,fd43c22cb5f3a33dc0cb56323ad17259f685641829b237e96f811278fc577777
301_23_jc_mmn25_wk.cnt,61725eb81bed4caf431b37b7433cbc96abf8b676fa3f7f8ce6e2694b6f765bb2,61725eb81bed4caf431b37b7433cbc96abf8b676fa3f7f8ce6e2694b6f765bb2
309_23_jc_mmn36_wk.cnt,a1ed461b2cabcbd2d7346a5e62bc53a697db44bb4ba246419535f6ee866b36b2,a1ed461b2cabcbd2d7346a5e62bc53a697db44bb4ba246419535f6ee866b36b2
172_23_mr_mmn36_slp.cnt,c80ece305bfdcbddfea5f946e3b9e8893346310bed38753140532ce7f8f78c06,c80ece305bfdcbddfea5f946e3b9e8893346310bed38753140532ce7f8f78c06
305_23_jc_mmn36_wk.cnt,aa4c593cfa06f7d424cc97990087f6199cf47711f5b967b4097781ab4bbaabe1,aa4c593cfa06f7d424cc97990087f6199cf47711f5b967b4097781ab4bbaabe1
305_23_jc_mmn25_wk.cnt,6b44ee86fd2e7fcc2b383b67240e54c0c95efadcbf060b677bfb7fa6268f62dd,6b44ee86fd2e7fcc2b383b67240e54c0c95efadcbf060b677bfb7fa6268f62dd
172_23_mr_mmn25_slp.cnt,caa9d723a83fe6f5f88a8192b0f9a4a6f90e57f8733e78ca3a6171ee5e66ac08,caa9d723a83fe6f5f88a8192b0f9a4a6f90e57f8733e78ca3a6171ee5e66ac08
310_23_jc_mmn36_wk.cnt,7ee5645001885e5ac95791e6bac118ac5622b10f8ca16e07590a10bf7e40c304,7ee5645001885e5ac95791e6bac118ac5622b10f8ca16e07590a10bf7e40c304
171_23_jr_mmn36_wk.cnt,094cf1c6948e138063e2950b9c236dc9ca4aeef962f124059c405e154acb7a8d,094cf1c6948e138063e2950b9c236dc9ca4aeef962f124059c405e154acb7a8d
309_23_jc_mmn25_wk.cnt,8adb9e277dcefd6b7e82e22fb60797207042198bb186861a8515f798f3890a27,8adb9e277dcefd6b7e82e22fb60797207042198bb186861a8515f798f3890a27
180_23_mr_mmn36_wk.cnt,0e2ffb87f6c6507db550e10f0e902b4e11ae1692617d10df345d284afa9f9807,0e2ffb87f6c6507db550e10f0e902b4e11ae1692617d10df345d284afa9f9807
302_23_mc_mmn36_wk.cnt,f9bef70ea9f6c71060fa49a395f6dd2fc93c2c1f260f3ddcfa8133937fc03382,f9bef70ea9f6c71060fa49a395f6dd2fc93c2c1f260f3ddcfa8133937fc03382
177_23_jr_mmn36_wk.cnt,be70bb5c052f6ae4fa3dae379e30a8db633eb75da42cf21b0dc22cf385576ed3,be70bb5c052f6ae4fa3dae379e30a8db633eb75da42cf21b0dc22cf385576ed3
172_23_mr_mmn36.cnt,528a584d87ed89febbae74e0300f740d858c5962e3a769b2585aa60f68de67ec,528a584d87ed89febbae74e0300f740d858c5962e3a769b2585aa60f68de67ec
304_23_mc_mmn36_wk.cnt,1619afc3e306c76fc044b2795fce724395a687568baa6d62b56d61b6468c2cbd,1619afc3e306c76fc044b2795fce724395a687568baa6d62b56d61b6468c2cbd
179_23_mr_mmn36_wk.cnt,566c04072c5076727e5ebb7ca7646b92ce4b2dfdd234a8fff707a373e95b9f20,566c04072c5076727e5ebb7ca7646b92ce4b2dfdd234a8fff707a373e95b9f20
174_23_jr_mmn36_wk.cnt,61c8dccbd8ea8503b3f32f18e853095a7a21eeba86d842bc898c63b3c61dbfe6,61c8dccbd8ea8503b3f32f18e853095a7a21eeba86d842bc898c63b3c61dbfe6
307_23_jc_mmn25_mixed.cnt,40fa580cd64111d546e7e372bb2f4cd7d8dffa1ae0aa4b12ddf824ccee17f160,40fa580cd64111d546e7e372bb2f4cd7d8dffa1ae0aa4b12ddf824ccee17f160
303_23_mc_mmn36_wk.cnt,916ccc8ec61ba2a3dd6c9c43e162e3756ee21872b2cee5e045ac30b5ac6606a2,916ccc8ec61ba2a3dd6c9c43e162e3756ee21872b2cee5e045ac30b5ac6606a2
410_23_jd_mmn36_wk.cnt,08b525c709e90863c95566dc41f1ef972fb79ea9f60d1eaaa6d7ffc37984461a,08b525c709e90863c95566dc41f1ef972fb79ea9f60d1eaaa6d7ffc37984461a
401_23_jd_mmn.cnt,c3ad56559b46dc516b8c2ff9d103a2fa53ac8ba44763c752485fae115d773737,c3ad56559b46dc516b8c2ff9d103a2fa53ac8ba44763c752485fae115d773737
326_23_jc_mmn36_wk.cnt,605d304df7d3f351e1936098caaf95338199f31ea5e4177a0e933243f3a33909,605d304df7d3f351e1936098caaf95338199f31ea5e4177a0e933243f3a33909
328_23_jc_mmn36_wk.cnt,f87246c4580a1201300e8f6c2706189c430c6f8135c25560080a852a99bfc1db,f87246c4580a1201300e8f6c2706189c430c6f8135c25560080a852a99bfc1db
334_23_mc_mmn25_wk.cnt,4ab0af6c7f39476df541b8cf2981d89b5a9be05f89ec85ea2b39b5987d9284fd,4ab0af6c7f39476df541b8cf2981d89b5a9be05f89ec85ea2b39b5987d9284fd
314_23_mc_mmn25_wk.cnt,5b5fbd8921a275dd5ebafd58df3c926163ae7546a48080c15eaad82df9e104f0,5b5fbd8921a275dd5ebafd58df3c926163ae7546a48080c15eaad82df9e104f0
340_23_mc_mmn25_wk.cnt,c7c73e1c67eeebc451bd6de8d00c59196414944d91ce1b7e95f4a1826b024ce0,c7c73e1c67eeebc451bd6de8d00c59196414944d91ce1b7e95f4a1826b024ce0
340_23_mc_mmn36_wk.cnt,e185005dd050251a9047c6fcb46e5b048440cfcba305abaa39de1a2a1f90e3c1,e185005dd050251a9047c6fcb46e5b048440cfcba305abaa39de1a2a1f90e3c1
451_23_md_mmn25_wk.cnt,a7fa064fea03403e74e25cd8fd13f5d1c63e53250330d91baad93ca39ae99308,a7fa064fea03403e74e25cd8fd13f5d1c63e53250330d91baad93ca39ae99308
401_23_jd_mmn_2.cnt,6a9dcfe6a13dcc1f6765e40af2c282910284980f3439b6ef4738a689de81f35f,6a9dcfe6a13dcc1f6765e40af2c282910284980f3439b6ef4738a689de81f35f
342_23_jc_mmn25_wk.cnt,d686bf060b2f258a2380bd06a023d38d71894ac930c9ec8f0858f28876e03d3a,d686bf060b2f258a2380bd06a023d38d71894ac930c9ec8f0858f28876e03d3a
337_23_jc_mmn_36_wk.cnt,9f0017e0f1fd0ff2c55e784a9a585945e3459341f1b2297f351d837edae98d22,9f0017e0f1fd0ff2c55e784a9a585945e3459341f1b2297f351d837edae98d22
316_23_mc_mmn25_wk.cnt,a26fb9b57cd3212ce4dbdaf899d586dd2b2166314c855b233034983bf1608f67,a26fb9b57cd3212ce4dbdaf899d586dd2b2166314c855b233034983bf1608f67
328_23_jc_mmn25_wk.cnt,3bfd5daa7aca691b24963e263229e062a7f3aee53e8d4a7332980d4e1bd42aaa,3bfd5daa7aca691b24963e263229e062a7f3aee53e8d4a7332980d4e1bd42aaa
343_23_mc_mmn36_wk.cnt,21fed1e03b41a990038feb870584fb4c6671c6049fa4505c0da16af4b1baf244,21fed1e03b41a990038feb870584fb4c6671c6049fa4505c0da16af4b1baf244
438_23_jd_mmn36_wk.cnt,0befa85bcf919fe6666486eb082fbe71bb1b8944c7c7bff07531759e98482443,0befa85bcf919fe6666486eb082fbe71bb1b8944c7c7bff07531759e98482443
343_23_mc_mmn25_wk.cnt,5f737171353e3377041398e8e240c01f5d53cbac7ca069958230f494a83ad9f4,5f737171353e3377041398e8e240c01f5d53cbac7ca069958230f494a83ad9f4
412_23_jd_mmn25_wk.cnt,5d84536b5af79c1cf08a748e23fa55582fb1e92140ba95cdd2885f4066ef8dbf,5d84536b5af79c1cf08a748e23fa55582fb1e92140ba95cdd2885f4066ef8dbf
333_23_jc_mmn36_wk.cnt,ea1f471d80218a4e82d8d0b9fcd72e74ae55363fa799730548f77cbeef585671,ea1f471d80218a4e82d8d0b9fcd72e74ae55363fa799730548f77cbeef585671
312_23_jc_mmn36_slp.cnt,da127b29a3b0c03f91dc0c956de2de1d3d1dcdb540308500ac8dbd4a4704dab5,da127b29a3b0c03f91dc0c956de2de1d3d1dcdb540308500ac8dbd4a4704dab5
313_23_mc_mmn25_wk.cnt,37aa11b6c672817bf75ab6c1376b98518efcb704bb88c5084d2fb1a40d5daff1,37aa11b6c672817bf75ab6c1376b98518efcb704bb88c5084d2fb1a40d5daff1
443_23_jd_mmn36_wk.cnt,b2d4616dbcd132459f18721129a2038d148b7a40d71d27e1948f6842ad82e886,b2d4616dbcd132459f18721129a2038d148b7a40d71d27e1948f6842ad82e886
323_23_mc_mmn36_wk.cnt,08d841081b5e60dc2161112e037a149bd25ff22b0ca68e2b313b38f73076c1fd,08d841081b5e60dc2161112e037a149bd25ff22b0ca68e2b313b38f73076c1fd
453_23_jd_mmn25_wk.cnt,fa9baa0dc34d0596cd4a9c243f3d8c4ee68140b5c7c52b3e3ff9406567ca896b,fa9baa0dc34d0596cd4a9c243f3d8c4ee68140b5c7c52b3e3ff9406567ca896b
314_23_mc_mmn36_wk.cnt,de16c2ba28e53a86b9de5e4018129758ebf0f32ca6651bfcd7457d6ece5c8b63,de16c2ba28e53a86b9de5e4018129758ebf0f32ca6651bfcd7457d6ece5c8b63
346_23_mc_mmn36_wk.cnt,7cd35d162f407f8ae2799ada806c3caecf0b3ebe449e066679ddf65c58d57adc,7cd35d162f407f8ae2799ada806c3caecf0b3ebe449e066679ddf65c58d57adc
321_23_mc_mmn36_wk.cnt,7bde27db2a9d15f3da74cae1881a49c8c29225a322d8caa995de6f49c74e4332,7bde27db2a9d15f3da74cae1881a49c8c29225a322d8caa995de6f49c74e4332
408_23_md_mmn.cnt,181d723e2b5957adddf88d69ff12df283fee960d3df09d42a10e13cd9269e851,181d723e2b5957adddf88d69ff12df283fee960d3df09d42a10e13cd9269e851
445_23_md_mmn36_wk.cnt,02d0321d1c0738b863ff9dae1970c88b75d37f8e8aab664e48fcfab63eb88513,02d0321d1c0738b863ff9dae1970c88b75d37f8e8aab664e48fcfab63eb88513
325_23_mc_mmn36.cnt,05ec582437a7afacf1c129aeac1710cd8448eda713903e2ba07a338e14afdae9,05ec582437a7afacf1c129aeac1710cd8448eda713903e2ba07a338e14afdae9
335_23_mc_mmn36_wk.cnt,74a1b1e8cf149e9060f6f8a3470c0014b986cb37107beef178174f9e67df37d8,74a1b1e8cf149e9060f6f8a3470c0014b986cb37107beef178174f9e67df37d8
313_23_mc_mmn36_wk.cnt,028ecf32e3b672785f71d465710cff578a8603176f3bfb118cdd43925e7bc755,028ecf32e3b672785f71d465710cff578a8603176f3bfb118cdd43925e7bc755
420_23_md_mmn25_wk.cnt,5210552aecf6b2e07d7393fdb9670d1567223dab82676c4d83594f99bc74c495,5210552aecf6b2e07d7393fdb9670d1567223dab82676c4d83594f99bc74c495
429_23_md_mmn36_wk.cnt,e9ae154a21317d7ea124d8dc5615606adc1692f6c021837624aec87eab71d1dd,e9ae154a21317d7ea124d8dc5615606adc1692f6c021837624aec87eab71d1dd
411_23_md_mmn25_wk.cnt,72991167ff2f218a1d76264513f694ea9df1c6a56c68037e6b411e215a2cc224,72991167ff2f218a1d76264513f694ea9df1c6a56c68037e6b411e215a2cc224
435_23_md_mmn25_wk.cnt,7e39b3e9435a1dc514bbb8ec03735dc2d275fc521440d0fc647bf28a0e329bed,7e39b3e9435a1dc514bbb8ec03735dc2d275fc521440d0fc647bf28a0e329bed
429_23_md_mmn25_wk.cnt,06eb4ae520b8f0f82e954b8cf66723af12afc24f3ec5fbb4306c7304a134ce6a,06eb4ae520b8f0f82e954b8cf66723af12afc24f3ec5fbb4306c7304a134ce6a
323_23_mc_mmn25_wk.cnt,8a36c97ba7ec8aa9a6d7cdbd21aeea50512945d4af201d78b8388e271eaebd55,8a36c97ba7ec8aa9a6d7cdbd21aeea50512945d4af201d78b8388e271eaebd55
317_23_mc_mmn25_wk.cnt,22a173475584dc410821176aa16bdab6fe3ae4f431b0036928d1c1fcddbfd639,22a173475584dc410821176aa16bdab6fe3ae4f431b0036928d1c1fcddbfd639
427_23_jd_mmn36_wk.cnt,15c113da8663a4bbde82b27807d37d8891db73bc65c61772ec6f283fceaa2ec4,15c113da8663a4bbde82b27807d37d8891db73bc65c61772ec6f283fceaa2ec4
342_23_jc_mmn36_wk.cnt,2a5f1f638f4178956162724d37e93ec316616f3bd90c3482a2f87304d3d472c6,2a5f1f638f4178956162724d37e93ec316616f3bd90c3482a2f87304d3d472c6
451_23_md_mmn36_wk.cnt,6aa5e00e82b68b7456cf965003664b7544495aa61523aa19cb074686ea452d68,6aa5e00e82b68b7456cf965003664b7544495aa61523aa19cb074686ea452d68
324_23_jc_mmn36_wk.cnt,da36214d5d2a865e95661b43c4dadfadc2de66083f7d269c0c33dce63be9fb31,da36214d5d2a865e95661b43c4dadfadc2de66083f7d269c0c33dce63be9fb31
406_23_md_mmn.cnt,e877cd58908630e6864c9b5beebab2f9c2801c6e3a9b9adb72a19452e18b81b9,e877cd58908630e6864c9b5beebab2f9c2801c6e3a9b9adb72a19452e18b81b9
330_23_mc_mmn36_wk.cnt,bd575a7bdb25fcc19e858ce77e100f72b04a28004d285667671bf4c8280dabe9,bd575a7bdb25fcc19e858ce77e100f72b04a28004d285667671bf4c8280dabe9
312_23_jc_mmn25_mixed.cnt,243b2ad1c49acbbb5545d3d5b3f4d28ea6fb8fee05a6f93c7ee76c48aa043144,243b2ad1c49acbbb5545d3d5b3f4d28ea6fb8fee05a6f93c7ee76c48aa043144
407_23_jd_mmn.cnt,6163949434905aad21ae69d40ce2e23e18ec16469309c128eff3da9990504374,6163949434905aad21ae69d40ce2e23e18ec16469309c128eff3da9990504374
422_23_jd_mmn36_wk.cnt,9c2efe25ea70c07942130a64d368e628ec31ca1d18cc1a607ff46954ca8abc7c,9c2efe25ea70c07942130a64d368e628ec31ca1d18cc1a607ff46954ca8abc7c
435_23_md_mmn36_wk.cnt,f284f6da1004131d61e7d860f9ed6833183f9399cf08827112c8b04373453a87,f284f6da1004131d61e7d860f9ed6833183f9399cf08827112c8b04373453a87
420_23_jd_mmn36_wk.cnt,f6ee0268a07cf4ba773cb82614b0b5275283b577f74865a8e027c1a81dac89a0,f6ee0268a07cf4ba773cb82614b0b5275283b577f74865a8e027c1a81dac89a0
441_23_md_mmn36_wk.cnt,21d15b03b804a9f747bd606da4eeae102c49141d187d5054f82af12008bc5365,21d15b03b804a9f747bd606da4eeae102c49141d187d5054f82af12008bc5365
430_23_md_mmn36_wk.cnt,7facb7450579e9c83ce2f187a21614a69ca40f562d4f82ef5b9581a3105a05a6,7facb7450579e9c83ce2f187a21614a69ca40f562d4f82ef5b9581a3105a05a6
441_23_md_mmn25_wk.cnt,1970565e1e7055b71d624482fa527a0204604fdec701cea3c31a686c937ea148,1970565e1e7055b71d624482fa527a0204604fdec701cea3c31a686c937ea148
413_23_jd_mmn36_wk.cnt,8d900facff08c033becff3138a0652cb685a14fcc0938128ddfd012454a71136,8d900facff08c033becff3138a0652cb685a14fcc0938128ddfd012454a71136
428_23_md_mmn25_wk.cnt,bc2810978f0d793d4383e70341606b219776e89a8750e8724df0b225e50e5f51,bc2810978f0d793d4383e70341606b219776e89a8750e8724df0b225e50e5f51
414_23_jd_mmn25_wk.cnt,4c4db141f369e4a1118e6d4495a6dc1543cd7ab49cf2fa44101327e9b0d368b9,4c4db141f369e4a1118e6d4495a6dc1543cd7ab49cf2fa44101327e9b0d368b9
433_23_jd_mmn25_wk.cnt,53a0307f96820ce6147e19db7565a6346614cc0096b839d671492bafecbffb53,53a0307f96820ce6147e19db7565a6346614cc0096b839d671492bafecbffb53
445_23_md_mmn25_wk.cnt,ea0a2561d6e60cc4770888f385b6ae181fc838a6dfc203b44b534ed8260f1a1e,ea0a2561d6e60cc4770888f385b6ae181fc838a6dfc203b44b534ed8260f1a1e
407_23_jd_mmn36_wk.cnt,06ca647e177c1658b3e014fdf7f38a012417d5e60bcbd1047e58010e91bd6cf7,06ca647e177c1658b3e014fdf7f38a012417d5e60bcbd1047e58010e91bd6cf7
319_23_mc_mmn_23_wk.cnt,20a75b52d141bfb90a6e9a9f66a5b7719ab123ede177172f7c6c10a30d998f30,20a75b52d141bfb90a6e9a9f66a5b7719ab123ede177172f7c6c10a30d998f30
415_23_jd_mmn36_wk.cnt,7213bb35c97e06e60236c535ed9c62df8265922e6fcee169483fa087a92016f0,7213bb35c97e06e60236c535ed9c62df8265922e6fcee169483fa087a92016f0
440_23_md_mmn36_wk.cnt,278c5e2adbc7f6a62580e17a3784932197b57f3d144f9869b74f7d508c5cee9e,278c5e2adbc7f6a62580e17a3784932197b57f3d144f9869b74f7d508c5cee9e
413_23_jd_mmn25_wk.cnt,a57a2bfdfc05054a000f4b960a24bfcfb4002d5cc2c3b84f0041cb6c37f4f913,a57a2bfdfc05054a000f4b960a24bfcfb4002d5cc2c3b84f0041cb6c37f4f913
412_23_jd_mmn36_wk.cnt,290dc308a8bafcb4d91d4103264e2c504e928f429027bce90c151983f136906d,290dc308a8bafcb4d91d4103264e2c504e928f429027bce90c151983f136906d
452_23_jd_mmn36_wk.cnt,7a123ac7ca25bdd950cc8ae88d480e36c8846d22d85d5ec6197fc5c9e7baa2aa,7a123ac7ca25bdd950cc8ae88d480e36c8846d22d85d5ec6197fc5c9e7baa2aa
440_23_md_mmn25_wk.cnt,f6900c12be707bdcc2e818e2380425baa7100bff536a99d15a631050ce51c7f3,f6900c12be707bdcc2e818e2380425baa7100bff536a99d15a631050ce51c7f3
407_23_jd_mmn36_2_wk.cnt,0af01e7aff17b23c6a8b23d84b325ba1a5902beb90177a03eabc1f2c0b7bf739,0af01e7aff17b23c6a8b23d84b325ba1a5902beb90177a03eabc1f2c0b7bf739
316_23_mc_mmn36_slp.cnt,b24ed369b7ce6bd955e787d5334efbcf94603b2c87ff76d91289915c39b8dea7,b24ed369b7ce6bd955e787d5334efbcf94603b2c87ff76d91289915c39b8dea7
424_23_jd_mmn25_wk.cnt,9d27ba15e66e89ae257c6ac1c01a8af3f37974176c72d979b030c559ecd35df5,9d27ba15e66e89ae257c6ac1c01a8af3f37974176c72d979b030c559ecd35df5
411_23_md_mmn36_wk.cnt,7599649773e3ec0001b38afc1032cb1dc7fdb001c701b4c6a588a0b4f8ebb1cb,7599649773e3ec0001b38afc1032cb1dc7fdb001c701b4c6a588a0b4f8ebb1cb
434_23_jd_mmn25_wk.cnt,a629a0879cd8299af0335d0285606aac06b4dc0c9c1cd9de2c6f6118d7c9cbe9,a629a0879cd8299af0335d0285606aac06b4dc0c9c1cd9de2c6f6118d7c9cbe9
434_23_jd_mmn36_wk.cnt,68a357af6871c283763feff32fe0526c5baa084985d09eaad4abef10f25a3b2b,68a357af6871c283763feff32fe0526c5baa084985d09eaad4abef10f25a3b2b
346_23_mc_mmn25_wk.cnt,b7f3a2a3ddae765ed324cda3e55a7d17ef5778bbea49c9ecee899c1ced4cd9b2,b7f3a2a3ddae765ed324cda3e55a7d17ef5778bbea49c9ecee899c1ced4cd9b2
